,formula,Top-1 Bravais,Top-1 Bravais.1,Top-1 Bravais.2,Top-1 Bravais.3,Top-1 Bravais.4,Top-1 Bravais.5,Top-1 Bravais.6,Top-1 Bravais.7,Top-1 Bravais.8,Top-1 Bravais.9,Top-1 Bravais.10,Top-1 Bravais.11,Top-1 Bravais.12,Top-1 Bravais.13,Top-1 Bravais.14,Top-2 Bravais,Top-2 Bravais.1,Top-2 Bravais.2,Top-2 Bravais.3,Top-2 Bravais.4,Top-2 Bravais.5,Top-2 Bravais.6,Top-2 Bravais.7,Top-2 Bravais.8,Top-2 Bravais.9,Top-2 Bravais.10,Top-2 Bravais.11,Top-2 Bravais.12,Top-2 Bravais.13,Top-2 Bravais.14
514,RuTe,hexagonal (P),0.40382844,4.161014068979903,4.161014068979903,6.3785856558057334,90.0,90.0,120.0,95.64304448192173,P6_3/mmc,176,190,0.9461027979850769,0.01241990551352501,0.009970233775675297,cubic (P),0.22326782,6.172286724546671,6.172286724546671,6.172286724546671,90.0,90.0,90.0,235.14636906705226,205,215,198,0.9905591011047363,0.003958168905228376,0.0023555622901767492
515,ReAs2,orthorhombic (P),0.34530252,17.03800795052611,13.683555408868768,4.039794477193331,90.0,90.0,90.0,941.8398087297728,Pnnm,33,62,0.610836386680603,0.06398794054985046,0.06285346299409866,cubic (I),0.16305031,8.479745227811595,8.479745227811595,8.479745227811595,90.0,90.0,90.0,609.7452313413338,229,204,220,0.9699876308441162,0.014239841140806675,0.00646794680505991
516,NdCl2,hexagonal (P),0.28269288,8.017937158640041,8.017937158640041,4.6692522237961605,90.0,90.0,120.0,259.95804498639984,P6_3/m,173,174,0.9350312948226929,0.04837165027856827,0.004735205322504044,orthorhombic (P),0.19776973,11.26758664295345,9.913526285754577,5.11521809228598,90.0,90.0,90.0,571.3776174303545,62,61,60,0.6064712405204773,0.14510662853717804,0.05452490970492363
517,RuS2,cubic (P),0.94241446,5.8383589884879665,5.8383589884879665,5.8383589884879665,90.0,90.0,90.0,199.00884812884354,Pa-3,218,198,0.991614580154419,0.0030319320503622293,0.0021842001006007195,orthorhombic (P),0.017268848,5.336455818443971,5.503309793582973,5.246896845889474,90.0,90.0,90.0,154.09175627937847,62,58,60,0.4537123143672943,0.294700562953949,0.05609501153230667
518,TmPb2,hexagonal (P),0.25710112,9.327479045673833,9.327479045673833,6.720593571780452,90.0,90.0,120.0,506.3686709697985,P6_3/mcm,194,191,0.9621748328208923,0.03489619120955467,0.0015977747971192002,orthorhombic (P),0.19139159,6.083854949519832,7.537389663952856,9.487035047446806,90.0,90.0,90.0,435.0411355670955,62,59,57,0.9978697299957275,0.0009171859128400683,0.00033838654053397477
519,As2B,rhombohedral (P),0.23292609,5.608914083871811,5.608914083871811,5.608914083871811,52.24395666523436,52.24395666523436,52.24395666523436,102.03695868908162,R-3m,160,148,0.5991047620773315,0.3269992768764496,0.02404840663075447,cubic (F),0.18137701,4.743357057732346,4.743357057732346,4.743357057732346,90.0,90.0,90.0,106.72285938583195,216,219,202,0.9924788475036621,0.005137772299349308,0.000721542164683342
520,Al2Sb2,cubic (F),0.8004397,5.9886084140996845,5.9886084140996845,5.9886084140996845,90.0,90.0,90.0,214.77204307262784,F-43m,227,225,0.9967660903930664,0.0016172699397429824,0.0013386972714215517,hexagonal (P),0.07504018,3.614068739228774,3.614068739228774,4.4561287615491905,90.0,90.0,120.0,50.40587756864239,191,194,164,0.393628865480423,0.22006738185882568,0.17765921354293823
521,TaI2,hexagonal (P),0.4274095,6.803838564575016,6.803838564575016,5.596416481282308,90.0,90.0,120.0,224.36166776302994,P6_3mc,176,156,0.15128062665462494,0.07459677010774612,0.06406091898679733,monoclinic (C),0.16548222,17.721032691822085,5.862121775535061,11.308595475733858,90.0,131.52704610130243,90.0,879.4825236802336,15,12,9,0.6389768123626709,0.28917044401168823,0.03129378333687782
522,Sn2Bi2,hexagonal (P),0.36225837,3.3582454833804625,3.3582454833804625,3.531612225554568,90.0,90.0,120.0,34.49280569214899,P6/mmm,164,194,0.962481677532196,0.019629493355751038,0.01621396653354168,rhombohedral (P),0.23975942,5.1337213810742375,5.1337213810742375,5.1337213810742375,49.91864145421407,49.91864145421407,49.91864145421407,72.87925290719838,166,160,148,0.9985931515693665,0.000748739461414516,0.0003118132590316236
523,TlP,cubic (P),0.27085534,6.926970552023651,6.926970552023651,6.926970552023651,90.0,90.0,90.0,332.37628096520825,P2_13,221,205,0.8922234177589417,0.034623030573129654,0.029521621763706207,cubic (F),0.24908884,5.690588021832429,5.690588021832429,5.690588021832429,90.0,90.0,90.0,184.2771284634384,216,219,225,0.5257874727249146,0.23338504135608673,0.1918993592262268
524,MoSb2,monoclinic (C),0.23588619,12.98163755072604,3.9530970309072564,8.575997134125588,90.0,124.44809498159069,90.0,362.9237862761706,C2/m,15,8,0.8606027960777283,0.04952221363782883,0.0417819581925869,cubic (I),0.23476616,8.887941999031998,8.887941999031998,8.887941999031998,90.0,90.0,90.0,702.107537533638,229,217,204,0.9834781289100647,0.006011869292706251,0.00405509676784277
525,PbO2,monoclinic (P),0.20582983,6.727751876657629,7.95940326919973,9.424629106525714,90.0,101.3567397247617,90.0,494.7968935592252,P2_1/c,11,4,0.5479112863540649,0.14165419340133667,0.11551350355148315,orthorhombic (P),0.1792145,6.959159431242779,6.2100586019716975,6.834016455237136,90.0,90.0,90.0,295.3442395723768,62,55,26,0.3904500901699066,0.290469765663147,0.06711308658123016
526,BiSe,rhombohedral (P),0.52448857,10.836124402469695,10.836124402469695,10.836124402469695,23.163083736159226,23.163083736159226,23.163083736159226,172.8152769024873,R-3m,160,148,0.9963424801826477,0.002480887109413743,0.0006263321847654879,hexagonal (P),0.40260807,4.759073652243855,4.759073652243855,24.61912685070787,90.0,90.0,120.0,482.88990886870715,164,191,156,0.9956854581832886,0.001207362744025886,0.000865540059749037
527,CaSn2,orthorhombic (C),0.5479576,5.095154944781873,17.67137882887723,5.802507222285712,90.0,90.0,90.0,522.4485429983897,Cmcm,65,64,0.6601415872573853,0.2031695395708084,0.06779992580413818,orthorhombic (P),0.110225394,4.711838928661427,6.581907273246258,13.249380971155743,90.0,90.0,90.0,410.90155375116586,62,55,57,0.8135991096496582,0.12781570851802826,0.017405889928340912
528,FeIn2,tetragonal (P),0.39788288,7.4637729858830095,7.4637729858830095,5.184969438846698,90.0,90.0,90.0,288.8437962552807,P4_2/mnm,123,127,0.4932737350463867,0.25120794773101807,0.11093319952487946,cubic (I),0.29193157,7.552047474489527,7.552047474489527,7.552047474489527,90.0,90.0,90.0,430.719103454589,229,217,206,0.8739153146743774,0.09634791314601898,0.017937742173671722
529,Au2Bi2,hexagonal (P),0.29284355,3.831643215549705,3.831643215549705,6.163712889899065,90.0,90.0,120.0,78.36879302624551,P6_3/mmc,191,186,0.9866461753845215,0.006032181438058615,0.0027734527830034494,cubic (F),0.28392833,6.726026234897651,6.726026234897651,6.726026234897651,90.0,90.0,90.0,304.28158571747394,225,227,216,0.7777630686759949,0.2044699490070343,0.016285721212625504
530,CaAs,orthorhombic (P),0.2050724,11.072669054559713,10.920480498887795,6.232477470326811,90.0,90.0,90.0,753.6241110800246,Pnma,55,58,0.842607855796814,0.140887051820755,0.008297176100313663,tetragonal (I),0.16083167,4.411448619498014,4.411448619498014,16.540424765376212,90.0,90.0,90.0,321.8912036852262,142,139,141,0.889514684677124,0.10542893409729004,0.0016941167414188385
531,CaSr,cubic (F),0.59055704,5.621918964323081,5.621918964323081,5.621918964323081,90.0,90.0,90.0,177.68621810303407,Fm-3m,227,216,0.9896209239959717,0.008459680713713169,0.0017414229223504663,hexagonal (P),0.1561431,6.1524517092436195,6.1524517092436195,12.639631022223442,90.0,90.0,120.0,414.3443823084194,194,193,191,0.9922637939453125,0.0028715331573039293,0.0017372380243614316
532,ZnP,tetragonal (P),0.33056036,7.2596397738679475,7.2596397738679475,13.537176528507475,90.0,90.0,90.0,713.4412813729618,P4_2/nmc,92,84,0.9613076448440552,0.013316207565367222,0.008313649334013462,tetragonal (I),0.12315132,5.366252254657697,5.366252254657697,8.889125067885287,90.0,90.0,90.0,255.97714126141798,98,110,122,0.29073336720466614,0.2466239333152771,0.2430642694234848
533,Sn2Yb,orthorhombic (C),0.7919191,5.521569286794608,14.055080375735141,7.766857032332406,90.0,90.0,90.0,602.7554845162055,Cmcm,65,64,0.754865288734436,0.10213277488946915,0.0372907891869545,orthorhombic (P),0.0595809,4.456882001958154,5.506252563979088,22.162746262051794,90.0,90.0,90.0,543.8897050284885,62,59,38,0.961094319820404,0.012228449806571007,0.006924433633685112
534,NbTe2,monoclinic (C),0.27433723,18.11924317632078,3.814554828472212,10.892873517352037,90.0,129.78550903899074,90.0,578.5479871939556,C2/m,15,5,0.6915624141693115,0.1514255404472351,0.06428097188472748,monoclinic (P),0.25307196,8.721168950997018,7.6614498909722135,11.963821560559248,90.0,102.91645772506325,90.0,779.1574612868942,11,10,14,0.7595899105072021,0.141072615981102,0.04341339319944382
535,CoSi2,hexagonal (P),0.19973326,4.331934640148942,4.331934640148942,7.5495829538692885,90.0,90.0,120.0,122.69232149934908,P6_3/mmc,191,180,0.29314130544662476,0.18171735107898712,0.1752341389656067,orthorhombic (P),0.14041871,8.740332925046761,6.277728248913192,5.817549384193482,90.0,90.0,90.0,319.20564726282635,62,58,61,0.7400341629981995,0.03427332639694214,0.0336780808866024
536,PbCl,orthorhombic (P),0.28929856,10.676978610208463,7.849212711412752,5.550637300114001,90.0,90.0,90.0,465.1760225528266,Pnma,55,26,0.8898825645446777,0.04380028694868088,0.016729695722460747,cubic (P),0.15475705,4.178942405621753,4.178942405621753,4.178942405621753,90.0,90.0,90.0,72.97920988883723,221,205,224,0.4554375112056732,0.3883274793624878,0.09066888689994812
537,SnS,orthorhombic (P),0.5261207,9.41077249167935,4.935761409005165,5.64689412566658,90.0,90.0,90.0,262.29443569278703,Pnma,55,58,0.9502997994422913,0.011374699883162975,0.007827049121260643,monoclinic (P),0.15851387,2.5419424228553216,15.185071594674353,5.7609021132376625,90.0,101.1155576271804,90.0,218.19683592835406,10,13,14,0.457036554813385,0.2451809197664261,0.12867043912410736
538,Cr2Bi2,orthorhombic (P),0.40205127,9.529813000750556,5.73945760573534,7.975163440913333,90.0,90.0,90.0,436.20920228172,Pnnm,17,62,0.619161069393158,0.2535451054573059,0.06449496001005173,monoclinic (C),0.26153457,11.15509640024322,5.540994596676165,6.787008423110104,90.0,99.93912793849678,90.0,413.2111258240074,12,15,8,0.9989678859710693,0.0007717838743701577,0.00012823844735976309
539,KSn2,hexagonal (P),0.16173163,6.557919307848013,6.557919307848013,11.440844962293967,90.0,90.0,120.0,426.1091590147025,P6_3/mmc,186,191,0.35392263531684875,0.13807033002376556,0.08669570833444595,cubic (P),0.13725413,7.113670925157264,7.113670925157264,7.113670925157264,90.0,90.0,90.0,359.9824374128957,213,212,224,0.6918653249740601,0.20388394594192505,0.050678350031375885
540,Sr2Ba2,cubic (F),0.49953094,5.602181019585435,5.602181019585435,5.602181019585435,90.0,90.0,90.0,175.8212702479926,Fm-3m,216,227,0.9975965619087219,0.0015200385823845863,0.0007255451055243611,cubic (I),0.3684867,4.957068481830562,4.957068481830562,4.957068481830562,90.0,90.0,90.0,121.80770373834117,229,217,199,0.9823802709579468,0.007203211542218924,0.003511629765853286
541,HgSb2,cubic (I),0.22598724,8.541097824567473,8.541097824567473,8.541097824567473,90.0,90.0,90.0,623.0760931857036,Im-3m,204,230,0.546554684638977,0.15455518662929535,0.10568277537822723,cubic (P),0.19348995,4.1080446508468125,4.1080446508468125,4.1080446508468125,90.0,90.0,90.0,69.32748827463479,205,221,198,0.6570298075675964,0.3307100832462311,0.006927147042006254
542,PmPb2,tetragonal (P),0.40004912,0.0,0.0,inf,90.0,90.0,90.0,,P-42m,105,104,1.0,0.0,0.0,cubic (F),0.26930168,0.1578442771156273,0.1578442771156273,0.1578442771156273,90.0,90.0,90.0,0.003932661092285663,227,226,203,0.9996538162231445,0.000346128799719736,3.3611755739793026e-11
543,MoS2,hexagonal (P),0.512638,3.4220858383916593,3.4220858383916593,13.515441859122056,90.0,90.0,120.0,137.07008382735074,P6_3/mmc,182,164,0.8845206499099731,0.037757616490125656,0.023165158927440643,rhombohedral (P),0.29646975,6.268750222289627,6.268750222289627,6.268750222289627,52.183087512561556,52.183087512561556,52.183087512561556,142.1956701971138,148,160,166,0.7133201956748962,0.26293426752090454,0.016460593789815903
544,ZnBi2,orthorhombic (P),0.17546362,7.787910517027786,5.456368027826151,10.212834307438543,90.0,90.0,90.0,433.9811779628991,P222_1,55,62,0.4165743589401245,0.2691459357738495,0.10089326649904251,rhombohedral (P),0.16172113,5.924948109168505,5.924948109168505,5.924948109168505,72.40690026074759,72.40690026074759,72.40690026074759,183.83219279201418,166,160,148,0.9944802522659302,0.003391353413462639,0.0010442427592352033
545,Sr2Bi,tetragonal (I),0.35044235,4.993484060871635,4.993484060871635,19.41729482026739,90.0,90.0,90.0,484.1679758048921,I4/mmm,140,141,0.9463656544685364,0.042708538472652435,0.0029596202075481415,orthorhombic (P),0.32109657,12.180674851043216,9.254517086002044,7.274891687235623,90.0,90.0,90.0,820.0713574730875,62,55,52,0.9642466306686401,0.018105970695614815,0.00959546584635973
546,ScSe,cubic (F),0.76506406,5.205585332979527,5.205585332979527,5.205585332979527,90.0,90.0,90.0,141.06156904227302,Fm-3m,227,216,0.9958335161209106,0.0037995355669409037,0.00019796995911747217,rhombohedral (P),0.060457934,6.747250437502694,6.747250437502694,6.747250437502694,86.41460296521615,86.41460296521615,86.41460296521615,305.43952537153217,166,146,148,0.9904068112373352,0.004196728579699993,0.003196108853444457
547,Sn2Pb2,cubic (F),0.57370436,5.470246079967272,5.470246079967272,5.470246079967272,90.0,90.0,90.0,163.68941279600648,Fm-3m,216,227,0.9976599216461182,0.0012330650351941586,0.000694675138220191,hexagonal (P),0.18790343,3.6428203009298983,3.6428203009298983,3.78995353991846,90.0,90.0,120.0,43.55520018364531,191,194,187,0.780828595161438,0.16776111721992493,0.0239826999604702
548,InBi2,hexagonal (P),0.23065789,3.390332635050371,3.390332635050371,3.9954165288769445,90.0,90.0,120.0,39.77198930180236,P6/mmm,194,164,0.8519875407218933,0.13437210023403168,0.011248144321143627,tetragonal (I),0.21705404,6.130201865448245,6.130201865448245,11.795073788443176,90.0,90.0,90.0,443.2515000005272,140,141,139,0.46594032645225525,0.3154813051223755,0.06197221577167511
549,Sn2Si2,cubic (F),0.2902937,6.026957609456634,6.026957609456634,6.026957609456634,90.0,90.0,90.0,218.92452224049092,F-43m,227,225,0.6302792429924011,0.2978995740413666,0.06236325949430466,hexagonal (P),0.23267743,5.1378955691712225,5.1378955691712225,5.790298060167235,90.0,90.0,120.0,132.37381857609284,191,187,180,0.8403195142745972,0.09541048854589462,0.02469301037490368
550,CaSi2,tetragonal (I),0.5485136,4.366646800031173,4.366646800031173,13.749019678052287,90.0,90.0,90.0,262.1608664070968,I4_1/amd,109,139,0.9797191619873047,0.007623597513884306,0.004052375443279743,hexagonal (P),0.17492042,4.512736886856945,4.512736886856945,4.9475334587599695,90.0,90.0,120.0,87.25682320730033,191,164,194,0.7359812259674072,0.0722796693444252,0.05976017192006111
551,BeGe2,hexagonal (P),0.3359022,5.782121240414823,5.782121240414823,6.460927295454963,90.0,90.0,120.0,187.06815943340922,P6/mmm,187,194,0.35911789536476135,0.3249543309211731,0.14564695954322815,tetragonal (I),0.17342484,4.353250664553965,4.353250664553965,10.398719744980319,90.0,90.0,90.0,197.06396817802042,122,119,140,0.9586189389228821,0.011968990787863731,0.009623684920370579
552,Ca2Sb2,tetragonal (I),0.3819161,5.674720997870732,5.674720997870732,7.443274347128319,90.0,90.0,90.0,239.6917325505408,I4/mmm,141,142,0.8980875015258789,0.05105343461036682,0.01560788694769144,orthorhombic (P),0.17116782,11.882466352238124,9.484031630364958,7.304699670861228,90.0,90.0,90.0,823.1935363748038,62,55,58,0.9192825555801392,0.0738367885351181,0.0041807470843195915
553,TeB2,hexagonal (P),0.261908,4.8278600807786605,4.8278600807786605,6.767866185317326,90.0,90.0,120.0,136.6129108314345,P6_3/m,147,173,0.3972031772136688,0.07949744164943695,0.06462070345878601,rhombohedral (P),0.20605192,6.253298109180275,6.253298109180275,6.253298109180275,82.72807524438093,82.72807524438093,82.72807524438093,239.08592526975946,166,167,148,0.9660905003547668,0.014100994914770126,0.00922057032585144
554,LuPb2,hexagonal (P),0.27614585,9.23295175753912,9.23295175753912,6.847527630556519,90.0,90.0,120.0,505.5283988459475,P6_3/mcm,194,191,0.9650247693061829,0.03188898414373398,0.0015398036921396852,cubic (P),0.19052847,4.668195847627586,4.668195847627586,4.668195847627586,90.0,90.0,90.0,101.72956886017393,221,201,224,0.9996004700660706,6.6508655436337e-05,6.546792428707704e-05
555,ErBi2,orthorhombic (P),0.5149979,13.488541787726454,9.874872043006947,5.7952566395438305,90.0,90.0,90.0,771.9144160197067,Pnma,58,55,0.7001458406448364,0.278018981218338,0.006396228913217783,orthorhombic (C),0.13975482,4.849075293812128,19.853678347511057,4.984013658710534,90.0,90.0,90.0,479.8208690835073,63,64,36,0.7305100560188293,0.22243916988372803,0.02440822497010231
556,Te2As2,rhombohedral (P),0.36706224,8.486797328697431,8.486797328697431,8.486797328697431,28.525441936991143,28.525441936991143,28.525441936991143,123.21588943270636,R-3m,160,148,0.7409684658050537,0.24326957762241364,0.004212736617773771,hexagonal (P),0.20763297,3.9044778842065595,3.9044778842065595,14.516669076634333,90.0,90.0,120.0,191.65649559611202,164,156,186,0.9254422187805176,0.015275389887392521,0.014588060788810253
557,SnS2,orthorhombic (P),0.36234158,8.462834105508279,6.4694905981098305,7.250737335219307,90.0,90.0,90.0,396.97950544203854,Pnma,55,58,0.9035329818725586,0.017262162640690804,0.016016151756048203,monoclinic (P),0.25707754,10.463305996381107,7.090911128913439,12.07828774311124,90.0,101.04585283387547,90.0,879.5392278343388,13,14,10,0.49454671144485474,0.2429090142250061,0.0997430756688118
558,InTe,cubic (F),0.32179257,6.148080838606207,6.148080838606207,6.148080838606207,90.0,90.0,90.0,232.39068050216056,F-43m,225,227,0.5722541809082031,0.408913254737854,0.015538819134235382,tetragonal (I),0.15020736,8.409199453900053,8.409199453900053,6.4333193676729366,90.0,90.0,90.0,454.92983385362544,140,87,141,0.9322648644447327,0.015674207359552383,0.011750836856663227
559,WCl2,cubic (P),0.30268294,10.398814820191346,10.398814820191346,10.398814820191346,90.0,90.0,90.0,1124.47947667914,Pn-3,205,221,0.9649689197540283,0.015716033056378365,0.008407947607338428,hexagonal (P),0.16261065,5.41453571803235,5.41453571803235,9.312923606274436,90.0,90.0,120.0,236.44989096831284,194,186,176,0.2660670280456543,0.12629979848861694,0.1250787377357483
560,IrI,rhombohedral (P),0.14001861,9.770509973900287,9.770509973900287,9.770509973900287,91.85860339251484,91.85860339251484,91.85860339251484,931.2161428353148,R-3,167,166,0.6342912912368774,0.3610627353191376,0.004000787157565355,cubic (P),0.12898491,10.828660134736767,10.828660134736767,10.828660134736767,90.0,90.0,90.0,1269.7673913562887,205,218,198,0.9883149862289429,0.002791784703731537,0.0017338255420327187
561,SmTe,cubic (F),0.93858194,6.153272750736147,6.153272750736147,6.153272750736147,90.0,90.0,90.0,232.9799234952646,Fm-3m,227,216,0.9893781542778015,0.01050715520977974,4.6677447244292125e-05,cubic (I),0.04185186,9.46088413611495,9.46088413611495,9.46088413611495,90.0,90.0,90.0,846.8279264518767,220,214,211,0.9971635937690735,0.0016363979084417224,0.0006753086927346885
562,SrGe2,orthorhombic (P),0.24361086,6.173572804218769,7.2530594304852585,12.9517854417248,90.0,90.0,90.0,579.9458585368585,Pnma,74,59,0.6819472312927246,0.17060375213623047,0.08102487027645111,tetragonal (I),0.23799352,4.780265601652966,4.780265601652966,12.92925495118722,90.0,90.0,90.0,295.4456190798029,141,107,139,0.8972297310829163,0.069856658577919,0.021565968170762062
563,ZrSe,hexagonal (P),0.5327942,3.56153442304641,3.56153442304641,6.25372387442305,90.0,90.0,120.0,68.69792599176579,P-6m2,194,164,0.6649986505508423,0.28260886669158936,0.016999229788780212,rhombohedral (P),0.28748938,6.934485952161002,6.934485952161002,6.934485952161002,42.824702872102634,42.824702872102634,42.824702872102634,139.6099515398193,166,160,148,0.9977445602416992,0.0014752184506505728,0.0006795835797674954
564,CdS2,cubic (P),0.7152133,6.026563996242829,6.026563996242829,6.026563996242829,90.0,90.0,90.0,218.88163196513548,Pa-3,198,200,0.995607316493988,0.0014717517187818885,0.0011052916524931788,hexagonal (P),0.08394937,3.7931718845996785,3.7931718845996785,6.5163653080747075,90.0,90.0,120.0,81.1972087905606,186,152,169,0.6248898506164551,0.08601688593626022,0.06206556409597397
565,RhTe2,cubic (P),0.85898477,6.2188670143763325,6.2188670143763325,6.2188670143763325,90.0,90.0,90.0,240.5103717485664,Pa-3,198,218,0.9991753697395325,0.00028214941266924143,0.00014544528676196933,monoclinic (C),0.067054465,7.711502778406932,4.267383475444915,8.962426070463088,90.0,100.54768123343803,90.0,289.95143282836307,15,12,9,1.0,0.0,0.0
566,TiGe2,hexagonal (P),0.3038519,5.014158573811254,5.014158573811254,6.137119980804367,90.0,90.0,120.0,133.62612498484773,P6_222,194,181,0.839937686920166,0.062282901257276535,0.04052233695983887,orthorhombic (C),0.23983221,4.52979970435438,10.380861280344675,4.009780145821974,90.0,90.0,90.0,188.55278340628325,63,65,36,0.9346131086349487,0.03416379541158676,0.020689593628048897
567,GdBr2,monoclinic (C),0.242046,14.4200950402085,5.876613889409405,9.513762632986428,90.0,117.68745114249535,90.0,713.8942891329247,C2/m,15,5,0.7592539191246033,0.22505608201026917,0.007715616375207901,triclinic (P),0.16087545,8.48995150321097,8.80313972433331,8.348920991248727,108.00869600731016,107.01356367708361,110.30222435570393,497.48430936091984,2,1,-1,0.9946039319038391,0.005396081600338221,0.0
568,Rb2Sr2,hexagonal (P),0.4533953,5.581269175713615,5.581269175713615,14.280691001134375,90.0,90.0,120.0,385.25278825682454,P6_3/mmc,164,189,0.9739040732383728,0.005913654807955027,0.004353535361588001,cubic (F),0.18042758,5.749070752677851,5.749070752677851,5.749070752677851,90.0,90.0,90.0,190.01722017581707,225,216,203,0.9991064667701721,0.0006663348758593202,0.00010021571506513283
569,Bi2As2,rhombohedral (P),0.63048786,4.580246665212141,4.580246665212141,4.580246665212141,54.74055872680523,54.74055872680523,54.74055872680523,59.620951233797214,R-3m,160,148,0.9878324270248413,0.011217085644602776,0.00045664317440241575,hexagonal (P),0.22547078,3.5038144706699845,3.5038144706699845,5.29422984218304,90.0,90.0,120.0,56.28797530585252,164,191,194,0.9987227320671082,0.00041582973790355027,0.0002480055845808238
570,TiTe2,hexagonal (P),0.6211281,3.8547794554903403,3.8547794554903403,5.963417137589584,90.0,90.0,120.0,76.74054729202749,P-3m1,163,156,0.9832106828689575,0.008074210956692696,0.004260449670255184,monoclinic (C),0.2046676,15.934430863556766,4.161455420724294,10.358120600851484,90.0,117.99271936710731,90.0,606.4947300700014,12,15,5,0.8491782546043396,0.09752819687128067,0.02572662942111492
571,LiSr,hexagonal (P),0.30699486,5.441628245457462,5.441628245457462,12.9798068729432,90.0,90.0,120.0,332.85616107570274,P6_3/mmc,164,191,0.9130199551582336,0.04535317420959473,0.01897057332098484,rhombohedral (P),0.2145195,8.21773412563841,8.21773412563841,8.21773412563841,35.05266615385238,35.05266615385238,35.05266615385238,163.45963328410383,167,166,148,0.5055754780769348,0.3062783479690552,0.11834083497524261
572,ZnSe,cubic (F),0.61923826,5.777364614722049,5.777364614722049,5.777364614722049,90.0,90.0,90.0,192.83654039586833,F-43m,225,219,0.990260899066925,0.0069902935065329075,0.0011355404276400805,hexagonal (P),0.23862846,4.013619090914052,4.013619090914052,6.4956073395011416,90.0,90.0,120.0,90.61971731386973,186,194,164,0.9717708826065063,0.01111674215644598,0.004890510346740484
573,Bi2As,rhombohedral (P),0.54615504,4.501433837079942,4.501433837079942,4.501433837079942,63.877248092929634,63.877248092929634,63.877248092929634,70.00973908914543,R-3m,160,148,0.9956948757171631,0.003782690968364477,0.0003094617568422109,hexagonal (P),0.25296476,3.407438587449541,3.407438587449541,3.982635460903544,90.0,90.0,120.0,40.04582660116817,164,191,194,0.9828981161117554,0.009967591613531113,0.004678323399275541
574,CuCl2,cubic (F),0.22755452,7.945480470836508,7.945480470836508,7.945480470836508,90.0,90.0,90.0,501.60342544534774,Fm-3m,216,227,0.7845838665962219,0.1854516714811325,0.027543388307094574,orthorhombic (P),0.1489931,5.4692828554930255,6.265760578192083,4.817136293226264,90.0,90.0,90.0,165.07948850281574,62,59,61,0.33711808919906616,0.11991455405950546,0.10658743232488632
575,In2Te,tetragonal (I),0.3705484,7.6415711284221395,7.6415711284221395,6.596068907544548,90.0,90.0,90.0,385.1682707738417,I4/mcm,139,141,0.844657838344574,0.07112709432840347,0.04014642536640167,cubic (F),0.14808798,5.807037499541095,5.807037499541095,5.807037499541095,90.0,90.0,90.0,195.82308656158568,225,216,227,0.4787696897983551,0.3908652663230896,0.1258571296930313
576,Zn3As,rhombohedral (P),0.25017637,6.870266979539474,6.870266979539474,6.870266979539474,89.46200595497069,89.46200595497069,89.46200595497069,324.2378865848823,R3c,146,166,0.38100913166999817,0.323579877614975,0.17287927865982056,hexagonal (P),0.13081968,4.3113765199704455,4.3113765199704455,5.596735606772176,90.0,90.0,120.0,90.09430245329058,194,164,186,0.6357978582382202,0.09677385538816452,0.05987132340669632
577,TiSi2,hexagonal (P),0.43646598,4.369028748364108,4.369028748364108,6.436323599427037,90.0,90.0,120.0,106.39918650843343,P6_222,181,194,0.9442133903503418,0.04746125638484955,0.0035574189387261868,orthorhombic (C),0.2099065,3.78504837422526,14.209746039360697,3.7284729890643287,90.0,90.0,90.0,200.53433938280338,63,65,36,0.9258028268814087,0.05987890064716339,0.006730533204972744
578,Mg2Au2,cubic (P),0.3554001,3.4121112510561926,3.4121112510561926,3.4121112510561926,90.0,90.0,90.0,39.72551612363805,Pm-3m,198,215,0.9585481882095337,0.02974781021475792,0.004413639660924673,orthorhombic (P),0.12101692,6.41301376788319,4.72241108266494,7.1226337899818795,90.0,90.0,90.0,215.70816154277776,62,55,51,0.556979775428772,0.16238242387771606,0.0882810726761818
579,NiTe2,hexagonal (P),0.4697814,3.955950150194454,3.955950150194454,5.635659376360435,90.0,90.0,120.0,76.37953120369995,P-3m1,194,156,0.835618257522583,0.05105713754892349,0.03927861154079437,monoclinic (C),0.18629768,7.23515552170017,4.075343680373869,8.497436592269562,90.0,86.96494046330504,90.0,250.20180610077784,12,15,5,0.8649634718894958,0.08378459513187408,0.026038529351353645
580,GeS2,monoclinic (P),0.2391849,8.650006050740508,11.30664766328852,9.145966078616308,90.0,101.82269077973996,90.0,875.5233836872337,P2_1/c,4,11,0.7095087170600891,0.11396261304616928,0.06294149905443192,orthorhombic (P),0.20828724,11.119281189735839,6.758705580899345,6.9258425998936275,90.0,90.0,90.0,520.4905617643975,62,19,33,0.6191373467445374,0.08404228091239929,0.055834945291280746
581,Cd2As2,tetragonal (P),0.40206647,7.514736040609181,7.514736040609181,15.136910906045086,90.0,90.0,90.0,854.8003974658897,P4_2/nmc,111,92,0.9747328162193298,0.012666253373026848,0.00575320003554225,tetragonal (I),0.11504553,6.248570635915643,6.248570635915643,5.688497581426656,90.0,90.0,90.0,222.10531171983342,98,122,141,0.9731290340423584,0.023012224584817886,0.0032281186431646347
